trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source
t34058,n149830,n98170,29702,car,schedule
t34059,n24958,n44384,29702,car,schedule
t34060,n57334,n104151,29702,car,schedule
t34061,n68923,n89876,29702,car,schedule
t34062,n10517,n38968,29703,car,schedule
t34063,n123752,n46116,29703,car,schedule
t34064,n125168,n39592,29703,car,schedule
t34065,n13592,n54821,29703,car,schedule
t34066,n16115,n6840,29703,car,schedule
t34067,n19756,n61317,29703,car,schedule
t34068,n372,n74046,29703,car,schedule
t34069,n45272,n39592,29703,car,schedule
t34070,n62410,n120665,29703,car,schedule
t34071,n76751,n69634,29703,car,schedule
t34072,n78633,n68180,29703,car,schedule
t34073,n82051,n20113,29703,car,schedule
t34074,n96406,n95462,29703,car,schedule
t34075,n101521,n59397,29704,car,schedule
t34076,n102848,n126573,29704,car,schedule
t34077,n134546,n56537,29704,car,schedule
t34078,n144094,n110271,29704,car,schedule
t34079,n18113,n45440,29704,car,schedule
t34080,n23751,n1941,29704,car,schedule
t34081,n2958,n10683,29704,car,schedule
t34082,n8082,n129817,29704,car,schedule
t34083,n81689,n118220,29704,car,schedule
t34084,n82806,n46592,29704,car,schedule
t34085,n87535,n80548,29704,car,schedule
t34086,n96528,n116280,29704,car,schedule
t34087,n107578,n117900,29705,car,schedule
t34088,n116768,n84215,29705,car,schedule
t34089,n143361,n52279,29705,car,schedule
t34090,n18307,n130775,29705,car,schedule
t34091,n25781,n66323,29705,car,schedule
t34092,n3870,n46876,29705,car,schedule
t34093,n58703,n25103,29705,car,schedule
t34094,n10259,n57005,29706,car,schedule
t34095,n156747,n147344,29706,car,schedule
t34096,n29227,n39813,29706,car,schedule
t34097,n76507,n41416,29706,car,schedule
t34098,n117243,n48111,29707,car,schedule
t34099,n123410,n66736,29707,car,schedule
t34100,n20557,n14131,29707,car,schedule
t34101,n23233,n154687,29707,car,schedule
t34102,n25781,n149439,29707,car,schedule
t34103,n33287,n25513,29707,car,schedule
t34104,n4991,n73370,29707,car,schedule
t34105,n5601,n102420,29707,car,schedule
t34106,n6511,n67479,29707,car,schedule
t34107,n83375,n68418,29707,car,schedule
t34108,n87492,n65249,29707,car,schedule
t34109,n9033,n121805,29707,car,schedule
t34110,n135278,n86332,29708,car,schedule
t34111,n16244,n150106,29708,car,schedule
t34112,n29819,n18085,29708,car,schedule
t34113,n30256,n57403,29708,car,schedule
t34114,n4881,n29446,29708,car,schedule
t34115,n5346,n94455,29708,car,schedule
t34116,n77585,n46526,29708,car,schedule
t34117,n85056,n77370,29708,car,schedule
t34118,n117242,n37567,29709,car,schedule
t34119,n29669,n38203,29709,car,schedule
t34120,n76508,n52194,29709,car,schedule
t34121,n76975,n61540,29709,car,schedule
t34122,n8932,n125228,29709,car,schedule
t34123,n94279,n33584,29709,car,schedule
t34124,n980,n82486,29709,car,schedule
t34125,n108877,n78254,29710,car,schedule
t34126,n127636,n2958,29710,car,schedule
t34127,n24804,n9007,29710,car,schedule
t34128,n44272,n62047,29710,car,schedule
t34129,n5603,n81563,29710,car,schedule
t34130,n101642,n8391,29711,car,schedule
t34131,n112930,n17008,29711,car,schedule
t34132,n143182,n69629,29711,car,schedule
t34133,n3838,n18641,29711,car,schedule
t34134,n38397,n114350,29711,car,schedule
t34135,n40690,n101771,29711,car,schedule
t34136,n47561,n54858,29711,car,schedule
t34137,n68900,n109058,29711,car,schedule
t34138,n78285,n32681,29711,car,schedule
t34139,n114785,n77006,29712,car,schedule
t34140,n127176,n117794,29712,car,schedule
t34141,n131410,n45099,29712,car,schedule
t34142,n132802,n102429,29712,car,schedule
t34143,n29410,n36773,29712,car,schedule
t34144,n45142,n113142,29712,car,schedule
t34145,n77819,n5385,29712,car,schedule
t34146,n115230,n49719,29713,car,schedule
t34147,n134175,n58863,29713,car,schedule
t34148,n17150,n133657,29713,car,schedule
t34149,n20483,n117654,29713,car,schedule
t34150,n44369,n79181,29713,car,schedule
t34151,n63829,n20418,29713,car,schedule
t34152,n66271,n137949,29713,car,schedule
t34153,n7030,n68808,29713,car,schedule
t34154,n7459,n31581,29713,car,schedule
t34155,n96080,n125228,29713,car,schedule
t34156,n133477,n13075,29714,car,schedule
t34157,n23932,n112246,29714,car,schedule
t34158,n4056,n18587,29714,car,schedule
t34159,n69019,n111504,29714,car,schedule
t34160,n85182,n6863,29714,car,schedule
t34161,n108366,n33397,29715,car,schedule
t34162,n23981,n49268,29715,car,schedule
t34163,n29409,n22596,29715,car,schedule
t34164,n29620,n73552,29715,car,schedule
t34165,n30546,n102420,29715,car,schedule
t34166,n44368,n146553,29715,car,schedule
t34167,n5591,n25525,29715,car,schedule
t34168,n723,n49096,29715,car,schedule
t34169,n9241,n76373,29715,car,schedule
t34170,n108823,n5566,29716,car,schedule
t34171,n143463,n6428,29716,car,schedule
t34172,n153310,n92002,29716,car,schedule
t34173,n20001,n103491,29716,car,schedule
t34174,n20045,n50197,29716,car,schedule
t34175,n4065,n146822,29716,car,schedule
t34176,n43424,n48969,29716,car,schedule
t34177,n75084,n91486,29716,car,schedule
t34178,n80673,n119588,29716,car,schedule
t34179,n103553,n127193,29717,car,schedule
t34180,n116454,n61706,29717,car,schedule
t34181,n119533,n51328,29717,car,schedule
t34182,n134220,n30594,29717,car,schedule
t34183,n152609,n30737,29717,car,schedule
t34184,n4783,n74911,29717,car,schedule
t34185,n4922,n58866,29717,car,schedule
t34186,n6354,n12269,29717,car,schedule
t34187,n70023,n119510,29717,car,schedule
t34188,n146644,n18641,29718,car,schedule
t34189,n20581,n88961,29718,car,schedule
t34190,n47845,n23517,29718,car,schedule
t34191,n53432,n21492,29718,car,schedule
t34192,n5605,n30819,29718,car,schedule
t34193,n63386,n60138,29718,car,schedule
t34194,n82334,n69338,29718,car,schedule
t34195,n143613,n111810,29719,car,schedule
t34196,n4560,n108341,29719,car,schedule
t34197,n66934,n92825,29719,car,schedule
t34198,n9759,n68833,29719,car,schedule
t34199,n102974,n102429,29720,car,schedule
t34200,n132224,n96105,29720,car,schedule
t34201,n134937,n117616,29720,car,schedule
t34202,n30097,n31581,29720,car,schedule
t34203,n8227,n32120,29720,car,schedule
t34204,n83126,n146697,29720,car,schedule
t34205,n84529,n60063,29720,car,schedule
t34206,n9084,n56618,29720,car,schedule
t34207,n9742,n49839,29720,car,schedule
t34208,n108494,n2511,29721,car,schedule
t34209,n12663,n48610,29721,car,schedule
t34210,n136699,n81949,29721,car,schedule
t34211,n20293,n6428,29721,car,schedule
t34212,n3161,n30476,29721,car,schedule
t34213,n45017,n112690,29721,car,schedule
t34214,n5995,n29690,29721,car,schedule
t34215,n8165,n145866,29721,car,schedule
t34216,n83375,n88989,29721,car,schedule
t34217,n86361,n121046,29721,car,schedule
t34218,n9240,n22851,29721,car,schedule
t34219,n119366,n69061,29722,car,schedule
t34220,n126844,n146522,29722,car,schedule
t34221,n132124,n61651,29722,car,schedule
t34222,n134930,n112083,29722,car,schedule
t34223,n20089,n67698,29722,car,schedule
t34224,n23051,n25715,29722,car,schedule
t34225,n23400,n68960,29722,car,schedule
t34226,n70316,n45418,29722,car,schedule
t34227,n82172,n130976,29722,car,schedule
t34228,n10757,n144879,29723,car,schedule
t34229,n131469,n953,29723,car,schedule
t34230,n18113,n22842,29723,car,schedule
t34231,n26308,n38203,29723,car,schedule
t34232,n46913,n129817,29723,car,schedule
t34233,n5045,n548,29723,car,schedule
t34234,n83083,n85240,29723,car,schedule
t34235,n8630,n92002,29723,car,schedule
t34236,n10257,n9114,29724,car,schedule
t34237,n113648,n59641,29724,car,schedule
t34238,n124015,n119061,29724,car,schedule
t34239,n1505,n15582,29724,car,schedule
t34240,n22841,n95032,29724,car,schedule
t34241,n802,n11411,29724,car,schedule
t34242,n10385,n59041,29725,car,schedule
t34243,n10475,n47616,29725,car,schedule
t34244,n124009,n10817,29725,car,schedule
t34245,n29488,n128057,29725,car,schedule
t34246,n365,n99393,29725,car,schedule
t34247,n47100,n30563,29725,car,schedule
t34248,n48611,n55748,29725,car,schedule
t34249,n49061,n73552,29725,car,schedule
t34250,n59479,n92002,29725,car,schedule
t34251,n82623,n61680,29725,car,schedule
t34252,n11081,n57007,29726,car,schedule
t34253,n154320,n81046,29726,car,schedule
t34254,n155148,n47700,29726,car,schedule
t34255,n18353,n46200,29726,car,schedule
t34256,n25675,n114391,29726,car,schedule
t34257,n2787,n59801,29726,car,schedule
t34258,n2974,n102783,29726,car,schedule
t34259,n4514,n43820,29726,car,schedule
t34260,n48003,n50852,29726,car,schedule
t34261,n59610,n130740,29726,car,schedule
t34262,n7296,n86332,29726,car,schedule
t34263,n1030,n13271,29727,car,schedule
t34264,n112574,n38822,29727,car,schedule
t34265,n129306,n2261,29727,car,schedule
t34266,n1430,n109057,29727,car,schedule
t34267,n143172,n37894,29727,car,schedule
t34268,n149475,n41416,29727,car,schedule
t34269,n24766,n72738,29727,car,schedule
t34270,n47738,n125761,29727,car,schedule
t34271,n5601,n105366,29727,car,schedule
t34272,n56430,n98355,29727,car,schedule
t34273,n61727,n114364,29727,car,schedule
t34274,n123410,n60481,29728,car,schedule
t34275,n130994,n112096,29728,car,schedule
t34276,n139820,n8158,29728,car,schedule
t34277,n16096,n29536,29728,car,schedule
t34278,n19337,n63768,29728,car,schedule
t34279,n22017,n48095,29728,car,schedule
t34280,n23235,n113185,29728,car,schedule
t34281,n23969,n118137,29728,car,schedule
t34282,n76727,n15656,29728,car,schedule
t34283,n77965,n74484,29728,car,schedule
t34284,n82088,n130976,29728,car,schedule
t34285,n108960,n127991,29729,car,schedule
t34286,n11356,n109057,29729,car,schedule
t34287,n126631,n58078,29729,car,schedule
t34288,n12816,n24904,29729,car,schedule
t34289,n85687,n103393,29729,car,schedule
t34290,n95285,n121827,29729,car,schedule
t34291,n962,n147483,29729,car,schedule
t34292,n119136,n131271,29730,car,schedule
t34293,n138821,n78038,29730,car,schedule
t34294,n16110,n47616,29730,car,schedule
t34295,n6959,n86919,29730,car,schedule
t34296,n89819,n86860,29730,car,schedule
t34297,n102,n111447,29731,car,schedule
t34298,n102825,n50781,29731,car,schedule
t34299,n114301,n100570,29731,transit,schedule
t34300,n136659,n114970,29731,car,schedule
t34301,n18173,n76888,29731,car,schedule
t34302,n6311,n29969,29731,car,schedule
t34303,n73888,n77749,29731,car,schedule
t34304,n140094,n8946,29732,car,schedule
t34305,n18002,n86011,29732,car,schedule
t34306,n23751,n1111,29732,car,schedule
t34307,n32693,n75173,29732,car,schedule
t34308,n39691,n136484,29732,car,schedule
t34309,n3986,n84000,29732,car,schedule
t34310,n49625,n121571,29732,car,schedule
t34311,n5304,n72980,29732,car,schedule
t34312,n61908,n65249,29732,car,schedule
t34313,n75345,n61651,29732,car,schedule
t34314,n107578,n92002,29733,car,schedule
t34315,n115095,n111380,29733,car,schedule
t34316,n15293,n7502,29733,car,schedule
t34317,n2388,n69968,29733,car,schedule
t34318,n26281,n16719,29733,car,schedule
t34319,n26426,n115153,29733,car,schedule
t34320,n68988,n124554,29733,car,schedule
t34321,n7312,n78040,29733,car,schedule
t34322,n85020,n20220,29733,car,schedule
t34323,n96122,n109057,29733,car,schedule
t34324,n967,n59265,29733,car,schedule
t34325,n119634,n123619,29734,car,schedule
t34326,n121485,n126609,29734,car,schedule
t34327,n1283,n16719,29734,car,schedule
t34328,n1297,n12149,29734,car,schedule
t34329,n18235,n142844,29734,car,schedule
t34330,n1944,n146532,29734,car,schedule
t34331,n20280,n79476,29734,car,schedule
t34332,n21175,n78310,29734,car,schedule
t34333,n2146,n59723,29734,car,schedule
t34334,n66896,n66443,29734,car,schedule
t34335,n122419,n32231,29735,car,schedule
t34336,n20539,n42109,29735,car,schedule
t34337,n77407,n72133,29735,car,schedule
t34338,n101533,n89876,29736,car,schedule
t34339,n109167,n19908,29736,car,schedule
t34340,n134633,n248,29736,car,schedule
t34341,n4363,n47243,29736,car,schedule
t34342,n53559,n8430,29736,car,schedule
t34343,n66770,n13632,29736,car,schedule
t34344,n69649,n56671,29736,car,schedule
t34345,n7141,n71849,29736,car,schedule
t34346,n98322,n57273,29736,car,schedule
t34347,n116618,n52364,29737,car,schedule
t34348,n20289,n50532,29737,car,schedule
t34349,n20536,n147860,29737,car,schedule
t34350,n53348,n72679,29737,car,schedule
t34351,n68900,n81052,29737,car,schedule
t34352,n92804,n83568,29737,car,schedule
t34353,n11471,n51873,29738,car,schedule
t34354,n14109,n59070,29738,car,schedule
t34355,n20571,n149379,29738,car,schedule
t34356,n29246,n76430,29738,car,schedule
t34357,n4629,n144898,29738,car,schedule
t34358,n717,n11644,29738,car,schedule
t34359,n73694,n32681,29738,car,schedule
t34360,n102848,n89438,29739,car,schedule
t34361,n11179,n55511,29739,car,schedule
t34362,n1215,n80569,29739,car,schedule
t34363,n14208,n63079,29739,car,schedule
t34364,n152569,n65845,29739,car,schedule
t34365,n24406,n59315,29739,car,schedule
t34366,n31931,n110922,29739,car,schedule
t34367,n5165,n30454,29739,car,schedule
t34368,n69191,n130189,29739,car,schedule
t34369,n14165,n39592,29740,car,schedule
t34370,n16237,n28303,29740,car,schedule
t34371,n2563,n24904,29740,car,schedule
t34372,n2911,n102961,29740,car,schedule
t34373,n30811,n54915,29740,car,schedule
t34374,n3221,n79798,29740,car,schedule
t34375,n46224,n78476,29740,car,schedule
t34376,n5605,n26285,29740,car,schedule
t34377,n69781,n72543,29740,car,schedule
t34378,n89289,n29388,29740,car,schedule
t34379,n145936,n58932,29741,car,schedule
t34380,n17394,n73132,29741,car,schedule
t34381,n17891,n63443,29741,car,schedule
t34382,n23210,n51873,29741,car,schedule
t34383,n23406,n88900,29741,car,schedule
t34384,n57866,n100526,29741,car,schedule
t34385,n84072,n76327,29741,car,schedule
t34386,n2417,n6635,29742,car,schedule
t34387,n42311,n56336,29742,car,schedule
t34388,n5673,n15342,29742,car,schedule
t34389,n10906,n41038,29743,car,schedule
t34390,n11635,n139848,29743,car,schedule
t34391,n12845,n83840,29743,car,schedule
t34392,n1299,n18615,29743,car,schedule
t34393,n15609,n45418,29743,car,schedule
t34394,n22390,n136618,29743,car,schedule
t34395,n6400,n29446,29743,car,schedule
t34396,n8061,n47706,29743,car,schedule
t34397,n83375,n88993,29743,car,schedule
t34398,n99489,n108168,29743,car,schedule
t34399,n10910,n912,29744,car,schedule
t34400,n127586,n7937,29744,car,schedule
t34401,n16682,n111921,29744,car,schedule
t34402,n19901,n22175,29744,car,schedule
t34403,n20089,n122704,29744,transit,schedule
t34404,n25547,n146910,29744,car,schedule
t34405,n40504,n137184,29744,transit,schedule
t34406,n5524,n105634,29744,car,schedule
t34407,n69214,n78008,29744,car,schedule
t34408,n126594,n130811,29745,car,schedule
t34409,n127120,n59955,29745,car,schedule
t34410,n149830,n59771,29745,car,schedule
t34411,n17891,n135482,29745,car,schedule
t34412,n3161,n39190,29745,car,schedule
t34413,n51853,n133915,29745,car,schedule
t34414,n131213,n71311,29746,car,schedule
t34415,n131614,n37615,29746,car,schedule
t34416,n2256,n102959,29746,car,schedule
t34417,n2443,n52346,29746,car,schedule
t34418,n5023,n4296,29746,car,schedule
t34419,n582,n103363,29746,car,schedule
t34420,n63488,n53835,29746,car,schedule
t34421,n78747,n95612,29746,car,schedule
t34422,n8175,n141238,29746,car,schedule
t34423,n103164,n53617,29747,bike,schedule
t34424,n12156,n98241,29747,car,schedule
t34425,n20351,n148146,29747,car,schedule
t34426,n20357,n158719,29747,car,schedule
t34427,n24526,n82453,29747,car,schedule
t34428,n24713,n57563,29747,car,schedule
t34429,n49524,n18101,29747,car,schedule
t34430,n60140,n116822,29747,car,schedule
t34431,n8223,n58384,29747,car,schedule
t34432,n11851,n111990,29748,car,schedule
t34433,n20572,n135847,29748,car,schedule
t34434,n23385,n113142,29748,car,schedule
t34435,n2433,n109452,29748,car,schedule
t34436,n43911,n115230,29748,car,schedule
t34437,n50704,n20104,29748,car,schedule
t34438,n50736,n76327,29748,car,schedule
t34439,n5601,n105366,29748,car,schedule
t34440,n68567,n119464,29748,car,schedule
t34441,n110544,n58088,29749,car,schedule
t34442,n132285,n17009,29749,car,schedule
t34443,n155950,n127107,29749,car,schedule
t34444,n8946,n25076,29749,car,schedule
t34445,n102464,n83843,29750,car,schedule
t34446,n135308,n155472,29750,car,schedule
t34447,n14241,n142680,29750,car,schedule
t34448,n144198,n52061,29750,car,schedule
t34449,n20402,n134199,29750,car,schedule
t34450,n6059,n116760,29750,car,schedule
t34451,n7213,n62928,29750,car,schedule
t34452,n84152,n17961,29750,car,schedule
t34453,n129807,n57971,29751,car,schedule
t34454,n1904,n155644,29751,car,schedule
t34455,n19337,n91476,29751,car,schedule
t34456,n3495,n75421,29751,car,schedule
t34457,n5372,n50877,29751,car,schedule
t34458,n6890,n50531,29751,car,schedule
t34459,n71127,n129775,29751,car,schedule
t34460,n102077,n55249,29752,car,schedule
t34461,n111108,n38780,29752,car,schedule
t34462,n12663,n49542,29752,car,schedule
t34463,n17498,n111749,29752,car,schedule
t34464,n20226,n60757,29752,car,schedule
t34465,n21492,n125289,29752,car,schedule
t34466,n30062,n13198,29752,car,schedule
t34467,n20603,n130451,29753,car,schedule
t34468,n53546,n151388,29753,car,schedule
t34469,n63505,n58171,29753,car,schedule
t34470,n70068,n57061,29753,car,schedule
t34471,n121829,n147483,29754,car,schedule
t34472,n1430,n36900,29754,car,schedule
t34473,n20571,n85431,29754,car,schedule
t34474,n25448,n66446,29754,car,schedule
t34475,n30645,n36728,29754,car,schedule
t34476,n43954,n57806,29754,car,schedule
t34477,n46624,n93336,29754,car,schedule
t34478,n74168,n39185,29754,car,schedule
t34479,n100385,n90494,29755,car,schedule
t34480,n115560,n60316,29755,car,schedule
t34481,n137109,n73954,29755,car,schedule
t34482,n20280,n153852,29755,car,schedule
t34483,n113844,n123782,29756,car,schedule
t34484,n13592,n34692,29756,car,schedule
t34485,n20029,n46924,29756,car,schedule
t34486,n20427,n109057,29756,car,schedule
t34487,n50726,n116568,29756,car,schedule
t34488,n10093,n54811,29757,car,schedule
t34489,n11465,n78513,29757,car,schedule
t34490,n115375,n70842,29757,car,schedule
t34491,n127991,n18118,29757,car,schedule
t34492,n14401,n29667,29757,car,schedule
t34493,n19986,n50947,29757,car,schedule
t34494,n20566,n79476,29757,car,schedule
t34495,n3866,n79323,29757,car,schedule
t34496,n69454,n7203,29757,car,schedule
t34497,n93249,n36944,29757,car,schedule
t34498,n129947,n8158,29758,car,schedule
t34499,n19987,n58969,29758,car,schedule
t34500,n3880,n145252,29758,car,schedule
t34501,n41414,n57308,29758,car,schedule
t34502,n54790,n118750,29758,car,schedule
t34503,n73813,n58111,29758,car,schedule
t34504,n9912,n50501,29758,car,schedule
t34505,n127224,n36904,29759,car,schedule
t34506,n134866,n42679,29759,car,schedule
t34507,n137502,n51144,29759,car,schedule
t34508,n5237,n91735,29759,car,schedule
t34509,n87546,n58627,29759,car,schedule
t34510,n8807,n127220,29759,car,schedule
t34511,n1022,n51012,29760,car,schedule
t34512,n13251,n48125,29760,car,schedule
t34513,n3271,n95496,29760,car,schedule
t34514,n49395,n141189,29760,car,schedule
t34515,n61165,n108168,29760,car,schedule
t34516,n84072,n83601,29760,car,schedule
t34517,n84446,n97991,29760,car,schedule
t34518,n10528,n113388,29761,car,schedule
t34519,n12818,n60309,29761,car,schedule
t34520,n155880,n61,29761,car,schedule
t34521,n20362,n59255,29761,car,schedule
t34522,n2391,n78197,29761,car,schedule
t34523,n44456,n24551,29761,car,schedule
t34524,n71558,n73364,29761,car,schedule
t34525,n78819,n68348,29761,car,schedule
t34526,n8207,n52982,29761,car,schedule
t34527,n11539,n130738,29762,car,schedule
t34528,n12856,n102420,29762,car,schedule
t34529,n20457,n39756,29762,car,schedule
t34530,n22766,n50615,29762,car,schedule
t34531,n41533,n3863,29762,car,schedule
t34532,n51602,n68798,29762,car,schedule
t34533,n10897,n36773,29763,car,schedule
t34534,n18184,n89876,29763,car,schedule
t34535,n23258,n6208,29763,car,schedule
t34536,n3437,n53405,29763,car,schedule
t34537,n5350,n53835,29763,car,schedule
t34538,n6546,n16719,29763,car,schedule
t34539,n82090,n61677,29763,car,schedule
t34540,n84152,n38633,29763,car,schedule
t34541,n9500,n45807,29763,car,schedule
t34542,n105045,n46888,29764,car,schedule
t34543,n11342,n115508,29764,car,schedule
t34544,n11363,n109292,29764,car,schedule
t34545,n114114,n25715,29764,car,schedule
t34546,n117277,n58426,29764,car,schedule
t34547,n126153,n77350,29764,car,schedule
t34548,n12818,n22714,29764,car,schedule
t34549,n18609,n32280,29764,car,schedule
t34550,n56430,n113365,29764,car,schedule
t34551,n57049,n112246,29764,car,schedule
t34552,n66315,n3953,29764,car,schedule
t34553,n81084,n50597,29764,car,schedule
t34554,n91634,n61713,29764,car,schedule
t34555,n10633,n91668,29765,car,schedule
t34556,n115341,n66523,29765,car,schedule
t34557,n127827,n7399,29765,car,schedule
t34558,n29716,n58896,29765,car,schedule
t34559,n31414,n118220,29765,car,schedule
t34560,n33505,n24705,29765,transit,schedule
t34561,n50535,n37898,29765,car,schedule
t34562,n54936,n89876,29765,car,schedule
t34563,n18114,n114351,29766,car,schedule
t34564,n20913,n142678,29766,car,schedule
t34565,n23368,n83993,29766,car,schedule
t34566,n49156,n144768,29766,car,schedule
t34567,n5354,n23688,29766,car,schedule
t34568,n64281,n78378,29766,car,schedule
t34569,n101629,n51090,29767,car,schedule
t34570,n130696,n71849,29767,car,schedule
t34571,n134373,n143163,29767,car,schedule
t34572,n143263,n50538,29767,car,schedule
t34573,n23368,n76887,29767,car,schedule
t34574,n25462,n21492,29767,car,schedule
t34575,n3491,n49191,29767,car,schedule
t34576,n55505,n74808,29767,car,schedule
t34577,n65281,n2421,29767,car,schedule
t34578,n84085,n54915,29767,car,schedule
t34579,n10966,n135391,29768,car,schedule
t34580,n137093,n52320,29768,car,schedule
t34581,n157763,n113374,29768,car,schedule
t34582,n83375,n73552,29768,car,schedule
t34583,n85257,n10586,29768,bike,schedule
t34584,n11471,n89876,29769,car,schedule
t34585,n11763,n30208,29769,car,schedule
t34586,n126605,n59641,29769,car,schedule
t34587,n155880,n63246,29769,car,schedule
t34588,n17668,n128530,29769,car,schedule
t34589,n24505,n138246,29769,car,schedule
t34590,n37323,n18016,29769,car,schedule
t34591,n453,n99391,29769,car,schedule
t34592,n68779,n126153,29769,car,schedule
t34593,n92919,n111648,29769,car,schedule
t34594,n101639,n32120,29770,car,schedule
t34595,n119072,n124803,29770,car,schedule
t34596,n43954,n58000,29770,car,schedule
t34597,n51113,n71038,29770,car,schedule
t34598,n5418,n91231,29770,car,schedule
t34599,n11469,n110509,29771,car,schedule
t34600,n132655,n134619,29771,car,schedule
t34601,n150330,n131369,29771,car,schedule
t34602,n25543,n145728,29771,car,schedule
t34603,n30093,n26283,29771,car,schedule
t34604,n44363,n124438,29771,car,schedule
t34605,n44369,n128504,29771,car,schedule
t34606,n69944,n148658,29771,car,schedule
t34607,n76815,n124889,29771,car,schedule
t34608,n84722,n65244,29771,car,schedule
t34609,n11364,n71554,29772,car,schedule
t34610,n119140,n108848,29772,car,schedule
t34611,n24480,n105809,29772,car,schedule
t34612,n320,n1157,29772,car,schedule
t34613,n348,n44423,29772,car,schedule
t34614,n37321,n136533,29772,car,schedule
t34615,n5022,n116356,29772,car,schedule
t34616,n75457,n95496,29772,car,schedule
t34617,n76815,n76888,29772,car,schedule
t34618,n8227,n128643,29772,car,schedule
t34619,n8584,n58907,29772,car,schedule
t34620,n87343,n149860,29772,car,schedule
t34621,n10396,n102420,29773,car,schedule
t34622,n13004,n82461,29773,car,schedule
t34623,n156598,n102588,29773,car,schedule
t34624,n61309,n127256,29773,car,schedule
t34625,n6154,n48275,29773,car,schedule
t34626,n8662,n126604,29773,car,schedule
t34627,n8687,n69093,29773,car,schedule
t34628,n102464,n48332,29774,car,schedule
t34629,n14159,n113796,29774,car,schedule
t34630,n19987,n69521,29774,car,schedule
t34631,n37321,n129821,29774,car,schedule
t34632,n5584,n49813,29774,car,schedule
t34633,n58137,n115869,29774,car,schedule
t34634,n99897,n110509,29774,car,schedule
t34635,n19111,n154224,29775,car,schedule
t34636,n31414,n49025,29775,car,schedule
t34637,n10547,n117856,29776,car,schedule
t34638,n23259,n15613,29776,car,schedule
t34639,n68689,n48116,29776,car,schedule
t34640,n10607,n113272,29777,car,schedule
t34641,n118612,n118372,29777,car,schedule
t34642,n130994,n143769,29777,car,schedule
t34643,n31605,n80548,29777,car,schedule
t34644,n44369,n69574,29777,car,schedule
t34645,n85314,n65028,29777,car,schedule
t34646,n97988,n111906,29777,car,schedule
t34647,n22295,n65661,29778,car,schedule
t34648,n23491,n59852,29778,car,schedule
t34649,n2439,n75106,29778,car,schedule
t34650,n66201,n779,29778,car,schedule
t34651,n68725,n22157,29778,car,schedule
t34652,n128016,n80548,29779,car,schedule
t34653,n16107,n80548,29779,car,schedule
t34654,n55581,n114351,29779,car,schedule
t34655,n76510,n111846,29779,car,schedule
t34656,n83375,n2003,29779,car,schedule
t34657,n20838,n72022,29780,car,schedule
t34658,n3090,n4561,29780,car,schedule
t34659,n36155,n116822,29780,car,schedule
t34660,n45308,n57667,29780,car,schedule
t34661,n56431,n32681,29780,car,schedule
t34662,n5818,n87492,29780,car,schedule
t34663,n60265,n112702,29780,car,schedule
t34664,n88223,n72543,29780,car,schedule
t34665,n9083,n72784,29780,car,schedule
t34666,n24565,n147746,29781,car,schedule
t34667,n4735,n41895,29781,car,schedule
t34668,n10757,n144159,29782,car,schedule
t34669,n109885,n142747,29782,car,schedule
t34670,n120078,n87732,29782,car,schedule
t34671,n119740,n102961,29783,car,schedule
t34672,n143274,n68241,29783,car,schedule
t34673,n2786,n59801,29783,car,schedule
t34674,n38396,n77259,29783,car,schedule
t34675,n42,n21085,29783,car,schedule
t34676,n58704,n44528,29783,car,schedule
t34677,n9678,n3674,29783,car,schedule
t34678,n113448,n25031,29784,car,schedule
t34679,n114301,n11590,29784,transit,schedule
t34680,n158889,n30564,29784,car,schedule
t34681,n17516,n109057,29784,car,schedule
t34682,n20074,n113072,29784,car,schedule
t34683,n42117,n112934,29784,car,schedule
t34684,n5313,n6368,29784,car,schedule
t34685,n87760,n39592,29784,car,schedule
t34686,n114137,n54126,29785,car,schedule
t34687,n134537,n80548,29785,car,schedule
t34688,n19962,n19467,29785,car,schedule
t34689,n2387,n6542,29785,car,schedule
t34690,n67781,n92599,29785,car,schedule
t34691,n69634,n48869,29785,car,schedule
t34692,n106278,n120665,29786,car,schedule
t34693,n11179,n61542,29786,car,schedule
t34694,n117402,n11281,29786,car,schedule
t34695,n134937,n117613,29786,car,schedule
t34696,n140417,n66741,29786,car,schedule
t34697,n33383,n37615,29786,car,schedule
t34698,n91143,n99392,29786,car,schedule
t34699,n113915,n23050,29787,car,schedule
t34700,n19197,n49499,29787,car,schedule
t34701,n59209,n67465,29787,car,schedule
t34702,n6224,n112033,29787,car,schedule
t34703,n68128,n76025,29787,car,schedule
t34704,n92615,n121823,29787,car,schedule
t34705,n127713,n77999,29788,car,schedule
t34706,n22328,n91813,29788,car,schedule
t34707,n47561,n79460,29788,car,schedule
t34708,n6359,n306,29788,car,schedule
t34709,n678,n50457,29788,car,schedule
t34710,n110555,n135308,29789,car,schedule
t34711,n130136,n70417,29789,car,schedule
t34712,n30208,n116356,29789,transit,schedule
t34713,n43410,n80453,29789,car,schedule
t34714,n56905,n155441,29789,car,schedule
t34715,n607,n1066,29789,car,schedule
t34716,n6195,n46484,29789,car,schedule
t34717,n69202,n123535,29789,car,schedule
t34718,n19197,n49499,29790,car,schedule
t34719,n21126,n61934,29790,car,schedule
t34720,n57013,n149860,29790,car,schedule
t34721,n80687,n74911,29790,car,schedule
t34722,n11263,n112070,29791,car,schedule
